id,title,organization,institution_code,collection_code,catalog_number,occurrence_id,idigbio_uuid,idigbio_recordset_id,type,vouchered,taxonomy,sex,creator,date_uploaded,date_modified
0000S4003,usnm:mammals:396504,NMNH Extant Specimen Records,usnm,mammals,396504,http://n2t.net/ark:/65665/346ac714a-de43-46cb-813f-ed020fccd99a,079afee2-d916-49ae-b7f4-b1491249dcce,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Aotus lemurinus griseimembra; Aotus lemurinus griseimembra,,collector unknown,2016-06-07T17:20:44Z,2021-01-09T02:17:39Z
0000S4002,usnm:mammals:396499,NMNH Extant Specimen Records,usnm,mammals,396499,http://n2t.net/ark:/65665/3e137500e-8ec9-459e-bd89-366434aea87d,fb090ef4-4d90-49a5-949b-b0842b2105ac,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Aotus lemurinus griseimembra; Aotus lemurinus griseimembra,,collector unknown,2016-06-07T17:19:38Z,2021-01-09T02:17:27Z
0000S4000,usnm:mammals:305915,NMNH Extant Specimen Records,usnm,mammals,305915,http://n2t.net/ark:/65665/3a0256141-b4f4-43f0-a89b-2e2dee294755,dc143e45-5c09-4e07-ae15-c53474e4e2e3,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Aotus lemurinus griseimembra; Aotus lemurinus griseimembra,,collector unknown,2016-06-07T16:01:44Z,2021-01-09T02:17:26Z
0000S3998,usnm:mammals:291971,NMNH Extant Specimen Records,usnm,mammals,291971,http://n2t.net/ark:/65665/350153f0a-6d42-4d16-bd01-e0032a8cdf7f,37f6d3e1-234d-44a5-ba26-ec3719a1568c,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Aotus lemurinus griseimembra; Aotus lemurinus griseimembra,,h. clark,2016-06-07T15:59:39Z,2021-01-09T02:17:18Z
0000S3999,usnm:mammals:305575,NMNH Extant Specimen Records,usnm,mammals,305575,http://n2t.net/ark:/65665/3c3b95f69-d68c-4827-96a6-c449a3b19c05,3cc0e1a2-5c83-4ade-a1c9-7984e8b30b27,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Aotus lemurinus griseimembra; Aotus lemurinus griseimembra,,p. galindo,2016-06-07T16:00:47Z,2021-01-09T02:17:25Z
0000S3996,usnm:mammals:284776,NMNH Extant Specimen Records,usnm,mammals,284776,http://n2t.net/ark:/65665/34fb1e7f4-ed5d-4d36-9f36-e7741dcd02bd,fc4e77e1-466f-48ec-8215-414dd07b84a0,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Aotus lemurinus griseimembra; Aotus lemurinus griseimembra,,(panama health department),2016-06-07T14:55:10Z,2021-01-09T02:16:56Z
0000S3997,usnm:mammals:284777,NMNH Extant Specimen Records,usnm,mammals,284777,http://n2t.net/ark:/65665/30fe89705-6148-4207-9b9c-f5435c669587,c97eaddf-733e-4ee4-b092-0f610c8fc5b4,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Aotus lemurinus griseimembra; Aotus lemurinus griseimembra,,(panama health department),2016-06-07T15:58:35Z,2021-01-09T02:17:09Z
0000S3995,usnm:mammals:281555,NMNH Extant Specimen Records,usnm,mammals,281555,http://n2t.net/ark:/65665/37041cd6d-4713-4669-80be-bd764e366025,936b0316-687a-4a47-983f-1d627d951778,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Aotus lemurinus griseimembra; Aotus lemurinus griseimembra,,p. hershkovitz,2016-06-07T14:54:07Z,2021-01-09T02:16:56Z
0000S3994,usnm:mammals:281551,NMNH Extant Specimen Records,usnm,mammals,281551,http://n2t.net/ark:/65665/31db1d5a6-9879-459b-b08e-89e55015542e,64e10ef6-583f-4aff-908b-f52a8b70e347,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Aotus lemurinus griseimembra; Aotus lemurinus griseimembra,,p. hershkovitz,2016-06-07T14:53:12Z,2021-01-09T02:16:45Z
0000S3993,amnh:mammals:m-52355,AMNH Mammal Collections,amnh,mammals,m-52355,urn:catalog:AMNH:Mammals:M-52355,381c2ce8-cd2e-4041-8937-4ba72083b582,cb790bee-26da-40ed-94e0-d179618f9bd4,Biological Specimen,Yes,Cercopithecus mitis stuhlmanni; Cercopithecus mitis stuhlmanni,,lang; chapin,2016-06-07T14:51:06Z,2021-01-09T02:16:30Z
0000S3991,amnh:mammals:m-52354,AMNH Mammal Collections,amnh,mammals,m-52354,urn:catalog:AMNH:Mammals:M-52354,31014b28-97cf-4f9f-8e9b-5dbe19932363,cb790bee-26da-40ed-94e0-d179618f9bd4,Biological Specimen,Yes,Cercopithecus mitis stuhlmanni; Cercopithecus mitis stuhlmanni,Male,lang; chapin,2016-06-07T14:25:54Z,2021-01-09T02:16:19Z
0000S3990,usnm:mammals:179922,NMNH Extant Specimen Records,usnm,mammals,179922,http://n2t.net/ark:/65665/33c4ef06a-8520-4791-82db-cf890b282ce6,9b932786-7948-4f3e-955c-ca51b74f10fa,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Aotus lemurinus griseimembra; Aotus lemurinus griseimembra,,e. goldman,2016-06-07T14:19:43Z,2021-01-09T02:16:19Z
0000S3982,usnm:mammals:179920,NMNH Extant Specimen Records,usnm,mammals,179920,http://n2t.net/ark:/65665/3a9604523-fd78-4b90-85ab-c9be031de0ba,662aa6ef-a2f5-48eb-8762-49424e891070,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Aotus lemurinus griseimembra; Aotus lemurinus griseimembra,,e. goldman,2016-06-06T18:47:38Z,2021-01-09T02:15:36Z
0000S3981,usnm:mammals:281554,NMNH Extant Specimen Records,usnm,mammals,281554,http://n2t.net/ark:/65665/3f2b89fce-1ddd-4640-9cf7-56ee9e32578f,f059b0ae-29c0-4653-b316-c25819897934,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Aotus lemurinus griseimembra; Aotus lemurinus griseimembra,,p. hershkovitz,2016-06-06T18:45:20Z,2021-01-09T02:15:11Z
0000S3980,usnm:mammals:281552,NMNH Extant Specimen Records,usnm,mammals,281552,http://n2t.net/ark:/65665/3b29a3a53-e84f-4f04-9e48-bc203f45765c,d0e2119f-8a83-434a-96d6-d0b8f878b75d,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Aotus lemurinus griseimembra; Aotus lemurinus griseimembra,,m. carriker,2016-06-06T18:42:07Z,2021-01-09T02:15:06Z
0000S3979,usnm:mammals:284779,NMNH Extant Specimen Records,usnm,mammals,284779,http://n2t.net/ark:/65665/354427a46-c645-4785-90d2-b08310d3110d,a6dfd22d-cc03-495e-a0fb-652098deeff6,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Aotus lemurinus griseimembra; Aotus lemurinus griseimembra,,(panama health department),2016-06-06T18:16:12Z,2021-01-09T02:15:05Z
0000S3978,usnm:mammals:179919,NMNH Extant Specimen Records,usnm,mammals,179919,http://n2t.net/ark:/65665/3f473450c-195b-4f61-95bd-c2824ade7d2a,099ec145-2dab-4d44-b733-a33864e90a93,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Aotus lemurinus griseimembra; Aotus lemurinus griseimembra,,e. goldman,2016-06-06T16:32:15Z,2021-01-09T02:15:03Z
0000S3976,ummp:vp:41870,Museum of Paleontology,ummp,vp,41870,,,,Biological Specimen,Yes,Dryomomys szalayi; Dryomomys szalayi,,,2016-06-03T21:20:02Z,2021-01-09T02:14:42Z
0000S3969,amnh:fm:88802,AMNH Vertebrate Paleontology Collection,amnh,fm,88802,,,,Biological Specimen,Yes,Cantius ralstoni; Cantius ralstoni,,,2016-06-03T02:56:55Z,2021-01-09T02:14:04Z
0000S3965,amnh:mammals:m-103371,AMNH Mammal Collections,amnh,mammals,m-103371,urn:catalog:AMNH:Mammals:M-103371,fa31cda2-db9d-4ab4-abe9-5f4a814e7393,cb790bee-26da-40ed-94e0-d179618f9bd4,Biological Specimen,Yes,Simias concolor; Nasalis concolor,Female,j. j. menden,2016-06-02T20:20:36Z,2021-01-09T02:13:37Z
0000S3963,ucm:vertebrate:57460,University of Colorado Museum of Natural History - Fossil Vertebrates Collections,ucm,vertebrate,57460,,,540b0fd9-6b39-4217-9e9a-5f452fb6318d,Biological Specimen,Yes,Omomys carteri; Omomys carteri,,crew,2016-06-02T17:14:56Z,2021-01-09T02:13:30Z
0000S3957,usnm:mammals:374754,NMNH Extant Specimen Records,usnm,mammals,374754,http://n2t.net/ark:/65665/315c2797b-5150-48d8-9e5d-fae313baa81d,2e6ff160-20fa-49a0-a9e9-ccf0fa762c5b,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Pithecia pithecia; Pithecia pithecia,,smithsonian venezuelan project,2016-06-02T16:40:06Z,2021-01-09T02:12:40Z
0000S3956,usnm:mammals:374749,NMNH Extant Specimen Records,usnm,mammals,374749,http://n2t.net/ark:/65665/3c75097d0-51fd-43c7-a2a9-57f83af0d1ab,c9747e5e-ea92-4208-b294-1e330fccb330,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Pithecia pithecia; Pithecia pithecia,,smithsonian venezuelan project,2016-06-02T16:38:33Z,2021-01-09T02:12:40Z
0000S3958,usnm:mammals:374760,NMNH Extant Specimen Records,usnm,mammals,374760,http://n2t.net/ark:/65665/37e9fd1ff-e41a-41a7-ad3b-8c515e948690,dbed5953-125f-4d1c-90ca-c5eb0c1eeafe,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Pithecia pithecia; Pithecia pithecia,,smithsonian venezuelan project,2016-06-02T16:54:04Z,2021-01-09T02:12:57Z
0000S3955,usnm:mammals:374748,NMNH Extant Specimen Records,usnm,mammals,374748,http://n2t.net/ark:/65665/38817867a-d92d-4a17-995b-01e84e65f5f6,c2806507-0ce5-4364-bfa2-3d88e351dedc,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Pithecia pithecia; Pithecia pithecia,,smithsonian venezuelan project,2016-06-02T16:37:06Z,2021-01-09T02:12:38Z
0000S3954,usnm:mammals:339660,NMNH Extant Specimen Records,usnm,mammals,339660,http://n2t.net/ark:/65665/3f3cd15a9-e8d1-431f-9798-dc96d4d1c2b8,3276b989-0a0f-4747-8529-09e16ab44d74,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Pithecia pithecia; Pithecia pithecia,,s. brock,2016-06-02T16:34:04Z,2021-01-09T02:12:38Z
0000S3953,usnm:mammals:339659,NMNH Extant Specimen Records,usnm,mammals,339659,http://n2t.net/ark:/65665/3d11392e6-2d24-4ce8-9481-5f240bfb643f,48f63d05-6f22-4f8b-8186-f797679dab4f,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Pithecia pithecia; Pithecia pithecia,,s. brock,2016-06-02T16:32:13Z,2021-01-09T02:12:37Z
0000S3952,usnm:mammals:339658,NMNH Extant Specimen Records,usnm,mammals,339658,http://n2t.net/ark:/65665/359b93d6c-415e-4a73-a471-897fc5e85c32,5011aed1-ac0c-487d-956f-e8e293ac65ec,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Pithecia pithecia; Pithecia pithecia,,s. brock,2016-06-02T16:30:27Z,2021-01-09T02:12:29Z
0000S3951,usnm:mammals:300794,NMNH Extant Specimen Records,usnm,mammals,300794,http://n2t.net/ark:/65665/3dbd591d7-a3e5-45e7-a015-c29b022a2dda,98976ac4-b349-45fd-9731-70670fb7936d,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Pithecia pithecia; Pithecia pithecia,,collector unknown,2016-06-02T16:27:56Z,2021-01-09T02:12:26Z
0000S3950,usnm:mammals:409768,NMNH Extant Specimen Records,usnm,mammals,409768,http://n2t.net/ark:/65665/3e128e90a-c49a-4b1d-896d-68e3283941b2,40dfb729-a08f-465d-99c0-d86c10ed2de1,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Chiropotes satanas chiropotes; Chiropotes satanas chiropotes,,smithsonian venezuelan project,2016-06-02T14:34:56Z,2021-01-09T02:12:19Z
0000S3940,usnm:mammals:406592,NMNH Extant Specimen Records,usnm,mammals,406592,http://n2t.net/ark:/65665/31c3b372c-40b6-4bb7-9a6b-f459f70c4850,210c7467-145d-4f03-9291-6371ae13fa84,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Chiropotes satanas chiropotes; Chiropotes satanas chiropotes,,smithsonian venezuelan project,2016-06-01T18:55:23Z,2021-01-09T02:11:49Z
0000S3939,usnm:mammals:406591,NMNH Extant Specimen Records,usnm,mammals,406591,http://n2t.net/ark:/65665/31f940c09-927a-4e1a-b53d-a6a1b80a1f0b,c6f0add5-d42d-417e-ae25-2e1810b2ecc0,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Chiropotes satanas chiropotes; Chiropotes satanas chiropotes,,smithsonian venezuelan project,2016-06-01T18:53:56Z,2021-01-09T02:11:47Z
0000S3938,usnm:mammals:406590,NMNH Extant Specimen Records,usnm,mammals,406590,http://n2t.net/ark:/65665/3682f6dd3-b24c-4278-ba5f-7cbe22931553,e287f21b-ea41-46cb-bcf2-86a7eef95c7d,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Chiropotes chiropotes; Chiropotes chiropotes,,smithsonian venezuelan project,2016-06-01T18:17:20Z,2021-01-09T02:11:47Z
0000S3937,usnm:mammals:406588,NMNH Extant Specimen Records,usnm,mammals,406588,http://n2t.net/ark:/65665/3db97d96e-74d7-4e7e-be00-406b2d408180,ea2561f5-64b3-4337-9d4d-f2a8f9966d08,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Chiropotes satanas chiropotes; Chiropotes satanas chiropotes,,smithsonian venezuelan project,2016-06-01T18:15:51Z,2021-01-09T02:11:30Z
0000S3936,usnm:mammals:406587,NMNH Extant Specimen Records,usnm,mammals,406587,http://n2t.net/ark:/65665/3dee2c622-4989-460e-a883-d13c480df21c,0b38eeeb-0070-4c79-8c2d-cacdc6df29d1,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Chiropotes chiropotes; Chiropotes chiropotes,,smithsonian venezuelan project,2016-06-01T18:14:36Z,2021-01-09T02:11:22Z
0000S3935,usnm:mammals:388165,NMNH Extant Specimen Records,usnm,mammals,388165,http://n2t.net/ark:/65665/3b5260e90-e411-4638-9257-f4e65440a1ea,3718a32f-7b06-4cfc-a7cc-737179725084,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Chiropotes chiropotes; Chiropotes chiropotes,,smithsonian venezuelan project,2016-06-01T18:12:37Z,2021-01-09T02:11:20Z
0000S3934,usnm:mammals:406582,NMNH Extant Specimen Records,usnm,mammals,406582,http://n2t.net/ark:/65665/3075de4c7-bd4b-434d-9ecb-4255ff602d48,0e4005f7-4712-46e8-8b6d-702c3b72639f,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Chiropotes chiropotes; Chiropotes chiropotes,,smithsonian venezuelan project,2016-06-01T17:01:16Z,2021-01-09T02:11:20Z
0000S3932,usnm:mammals:406430,NMNH Extant Specimen Records,usnm,mammals,406430,http://n2t.net/ark:/65665/3f7dee78c-28e9-4cc3-a0b1-5dba3962c053,a57867d5-00a4-4bc0-99ba-ef26378db3de,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Chiropotes chiropotes; Chiropotes chiropotes,,smithsonian venezuelan project,2016-06-01T16:16:18Z,2021-01-09T02:11:20Z
0000S3933,usnm:mammals:406576,NMNH Extant Specimen Records,usnm,mammals,406576,http://n2t.net/ark:/65665/35ce5e7dd-4e8e-4c98-8b27-c9f8f9f49d91,cbac69db-cf0c-4fd5-917b-9a74d9f5a370,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Chiropotes chiropotes; Chiropotes chiropotes,,smithsonian venezuelan project,2016-06-01T16:59:24Z,2021-01-09T02:11:20Z
0000S3931,usnm:mammals:405893,NMNH Extant Specimen Records,usnm,mammals,405893,,,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Chiropotes chiropotes; Chiropotes chiropotes,,,2016-06-01T16:14:59Z,2021-01-09T02:11:17Z
0000S3930,usnm:mammals:388168,NMNH Extant Specimen Records,usnm,mammals,388168,http://n2t.net/ark:/65665/333cf80b5-1e26-4e65-8cfe-6914c5589c56,7a8b1b0d-bd54-46f4-8dab-3fb5a06e416e,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Chiropotes satanas chiropotes; Chiropotes satanas chiropotes,,smithsonian venezuelan project,2016-06-01T16:13:28Z,2021-01-09T02:11:15Z
0000S3929,usnm:mammals:388166,NMNH Extant Specimen Records,usnm,mammals,388166,http://n2t.net/ark:/65665/37f7b7155-f53c-4da2-97fb-c8af223388d6,72d37278-cbb3-4ab9-b24b-2d25a58f68be,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Chiropotes satanas chiropotes; Chiropotes satanas chiropotes,,smithsonian venezuelan project,2016-06-01T16:12:07Z,2021-01-09T02:11:02Z
0000S3928,usnm:mammals:388163,NMNH Extant Specimen Records,usnm,mammals,388163,http://n2t.net/ark:/65665/3007743ab-5f8c-4542-a384-bc68d16bd910,82e91949-b947-4a06-80d0-8812b270bef3,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Chiropotes chiropotes; Chiropotes chiropotes,,smithsonian venezuelan project,2016-06-01T15:10:18Z,2021-01-09T02:10:50Z
0000S3927,usnm:mammals:388162,NMNH Extant Specimen Records,usnm,mammals,388162,http://n2t.net/ark:/65665/3c29a1157-5556-4893-b17a-ae22d4c596d5,eaf65f44-a13d-480c-b292-82fe457e61f7,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Chiropotes chiropotes; Chiropotes chiropotes,,smithsonian venezuelan project,2016-06-01T15:08:47Z,2021-01-09T02:10:45Z
0000S3926,usnm:mammals:388161,NMNH Extant Specimen Records,usnm,mammals,388161,http://n2t.net/ark:/65665/3bd51f984-2926-4bd6-a368-1c2be2fb4a87,4f61900e-bbf0-49c8-8f45-d91800e643e0,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Chiropotes chiropotes; Chiropotes chiropotes,,smithsonian venezuelan project,2016-06-01T15:07:23Z,2021-01-09T02:10:40Z
0000S3919,usnm:mammals:556134,NMNH Extant Specimen Records,usnm,mammals,556134,http://n2t.net/ark:/65665/38501d0f1-df7c-439c-8fc0-4698c102bf1a,f1463237-7e5e-490b-8809-b49bfe34fecf,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Alouatta palliata palliata; Alouatta palliata palliata,,c. blount,2016-05-31T17:54:33Z,2021-01-09T02:10:31Z
0000S3918,usnm:mammals:339921,NMNH Extant Specimen Records,usnm,mammals,339921,http://n2t.net/ark:/65665/3be2f2dcc-589c-476e-a6a7-e967a1501e7e,03025442-2cdc-4cbf-88bc-60728127b54e,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Alouatta palliata palliata; Alouatta palliata palliata,,m. clark,2016-05-31T17:13:39Z,2021-01-09T02:10:20Z
0000S3917,usnm:mammals:339919,NMNH Extant Specimen Records,usnm,mammals,339919,http://n2t.net/ark:/65665/32a5e971a-777d-48a8-96f2-607befe5afd1,b5d3b508-4e68-411a-968e-bce054beda2d,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Alouatta palliata palliata; Alouatta palliata palliata,,m. clark,2016-05-31T17:12:11Z,2021-01-09T02:10:19Z
0000S3916,usnm:mammals:337858,NMNH Extant Specimen Records,usnm,mammals,337858,http://n2t.net/ark:/65665/347acf668-c2da-46a8-b710-b6eff962e022,b9b5904b-b102-41d6-9a3e-0fd6d19e4acf,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Alouatta palliata palliata; Alouatta palliata palliata,,j. clanton,2016-05-31T17:10:47Z,2021-01-09T02:10:11Z
0000S3915,usnm:mammals:337850,NMNH Extant Specimen Records,usnm,mammals,337850,http://n2t.net/ark:/65665/3a9af32c2-8e71-4746-8fb2-08a7b8833b92,76236095-6845-4bce-9913-c3c4dfa9981b,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Alouatta palliata palliata; Alouatta palliata palliata,,j. clanton,2016-05-31T17:09:09Z,2021-01-09T02:10:11Z
0000S3914,usnm:mammals:337553,NMNH Extant Specimen Records,usnm,mammals,337553,http://n2t.net/ark:/65665/36f9f9db8-f8c5-47a2-83c5-46215333c2cc,2b0adea5-ea5d-4ae1-ac3f-aa4288e30c83,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Alouatta palliata palliata; Alouatta palliata palliata,,m. clark,2016-05-31T17:07:19Z,2021-01-09T02:10:08Z
0000S3912,usnm:mammals:284641,NMNH Extant Specimen Records,usnm,mammals,284641,http://n2t.net/ark:/65665/392de8a9a-6daa-4d63-b0ee-e7b987f05b8a,4e80a2b0-d1a9-4ed1-93d8-6c1f45975cf8,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Alouatta palliata palliata; Alouatta palliata palliata,,h. setzer,2016-05-31T15:38:29Z,2021-01-09T02:10:03Z
0000S3911,usnm:mammals:284638,NMNH Extant Specimen Records,usnm,mammals,284638,http://n2t.net/ark:/65665/387e904a7-0b55-42a8-af77-e5085471257e,287a164e-2899-48e2-8b38-8a1b5b6f9703,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Alouatta palliata palliata; Alouatta palliata palliata,,h. setzer,2016-05-31T15:37:02Z,2021-01-09T02:09:52Z
0000S3910,usnm:mammals:284636,NMNH Extant Specimen Records,usnm,mammals,284636,http://n2t.net/ark:/65665/32c19a85b-9004-4f69-9bff-4ceda7e6ef8e,f2e1becc-fd5c-4b23-af05-db040aec2065,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Alouatta palliata palliata; Alouatta palliata palliata,,h. setzer,2016-05-31T15:35:47Z,2021-01-09T02:09:51Z
0000S3909,usnm:mammals:282850,NMNH Extant Specimen Records,usnm,mammals,282850,http://n2t.net/ark:/65665/3bed9b3fc-7a73-4402-8734-fafa76e91a11,0fb6cecf-4cf2-4c3a-b920-a7361fb2cd43,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Alouatta palliata palliata; Alouatta palliata palliata,,h. randel,2016-05-31T14:32:47Z,2021-01-09T02:09:40Z
0000S3908,usnm:mammals:282798,NMNH Extant Specimen Records,usnm,mammals,282798,http://n2t.net/ark:/65665/34e0934a6-8e61-48a5-a79c-77f2085bbc3a,3e4fd6f3-75e2-4725-a59c-241d4d97ab61,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Alouatta palliata palliata; Alouatta palliata palliata,,h. randel,2016-05-31T14:31:08Z,2021-01-09T02:09:40Z
0000S3907,usnm:mammals:11393,NMNH Extant Specimen Records,usnm,mammals,11393,http://n2t.net/ark:/65665/32545fc46-2b53-44c3-9ae4-d69242acfeb3,1d6bef1b-a4da-485a-9560-d09ae1debeb3,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Alouatta palliata palliata; Alouatta palliata palliata,,w. gabb,2016-05-31T14:29:51Z,2021-01-09T02:09:35Z
0000S3906,usnm:mammals:a14133,NMNH Extant Specimen Records,usnm,mammals,a14133,http://n2t.net/ark:/65665/329eebead-3bf9-4139-a4b7-4ef209a7089c,d7129ff1-2fbb-4802-8e8c-c7a9377269c7,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Alouatta palliata palliata; Alouatta palliata palliata,,w. gabb,2016-05-31T14:28:00Z,2021-01-09T02:09:28Z
0000S3904,tmm:41578-20,University of Texas Vertebrate Paleontology Collections,tmm,,41578-20,,,,Biological Specimen,Yes,Mahgarita stevensi; Mahgarita stevensi,,,2016-05-29T01:42:55Z,2021-01-09T02:09:15Z
0000S3905,mcz:vp:vpm-8879,MCZ Vertebrate Paleontology,mcz,vp,vpm-8879,MCZ:VP:VPM-8879,434e9cac-62c8-4285-8a89-4baa8780f897,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Necrolemur antiquus; Necrolemur antiquus,,Rossignol,2016-05-30T13:57:28Z,2021-04-12T15:56:14Z
0000S3900,ummp:vp:100603,Museum of Paleontology,ummp,vp,100603,2404aae0-912c-aad2-a9da-da9b3d3c986b,,,Biological Specimen,Yes,Smilodectes mcgrewi; Smilodectes mcgrewi,,,2016-05-27T17:00:30Z,2021-01-09T02:09:03Z
0000S3893,dpc:ost:126,Duke Lemur Center Division of Fossil Primates,dpc,ost,126,,,,Biological Specimen,Yes,Carlito syrichta; Tarsius syrichta,,,2016-05-26T20:16:35Z,2021-01-09T02:08:39Z
0000S3889,sbu:NPt5,Anatomical Sciences Collection,sbu,,NPt5,,,,Biological Specimen,Yes,Pithecia pithecia; Pithecia pithecia,,,2016-05-26T17:40:45Z,2021-01-09T02:08:24Z
0000S3881,usnm:mammals:336202,NMNH Extant Specimen Records,usnm,mammals,336202,http://n2t.net/ark:/65665/35aa624a3-eba1-4b75-8b92-60a3bf1e9d39,eea62cd7-ce47-40f9-9f27-3c9a3292f694,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Ateles geoffroyi ornatus; Ateles geoffroyi ornatus,,g. barrett,2016-05-25T19:23:49Z,2021-01-09T02:07:59Z
0000S3880,usnm:mammals:336200,NMNH Extant Specimen Records,usnm,mammals,336200,http://n2t.net/ark:/65665/398c1878f-2e0d-4b33-abe5-31261c827d1c,86076aed-c361-4539-a5ad-0078306a654d,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Ateles geoffroyi ornatus; Ateles geoffroyi ornatus,,g. barrett,2016-05-25T18:58:58Z,2021-01-09T02:07:53Z
0000S3879,usnm:mammals:336198,NMNH Extant Specimen Records,usnm,mammals,336198,http://n2t.net/ark:/65665/309118dcb-4fc3-4e71-8472-452610cecbd9,c2f3ec8e-59bc-4e4f-b24c-5a45cee5d67d,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Ateles geoffroyi ornatus; Ateles geoffroyi ornatus,,g. barrett,2016-05-25T18:56:57Z,2021-01-09T02:07:50Z
0000S3878,usnm:mammals:315840,NMNH Extant Specimen Records,usnm,mammals,315840,http://n2t.net/ark:/65665/324fc48f3-19e3-4d94-b696-6664cf99d58b,5113c3f2-03a6-464f-a1b2-0957951e7293,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Ateles geoffroyi ornatus; Ateles geoffroyi ornatus,,c. handley & rhymer,2016-05-25T18:54:39Z,2021-01-09T02:07:49Z
